,Unnamed: 0,created_at,full_text,Label,tokenize text,stop removal text,stemmed_text,Unnamed: 0.1
28,28,Tue Feb 27 15:30:50 +0000 2024,tau bikin kesal saja sebejatnya jokowi prabowo sama wakil dan anteknya buat akuisisi pemerintahan indonesia tetap saja ikn tidak bisa langsung batal gila saja mereka buang duit negara terus didoain buat tidak jadi tar mangkrak malah makin buang angaran kocak,0.0,"['tau', 'bikin', 'kesal', 'saja', 'sebejatnya', 'jokowi', 'prabowo', 'sama', 'wakil', 'dan', 'anteknya', 'buat', 'akuisisi', 'pemerintahan', 'indonesia', 'tetap', 'saja', 'ikn', 'tidak', 'bisa', 'langsung', 'batal', 'gila', 'saja', 'mereka', 'buang', 'duit', 'negara', 'terus', 'didoain', 'buat', 'tidak', 'jadi', 'tar', 'mangkrak', 'malah', 'makin', 'buang', 'angaran', 'kocak']","['tau', 'bikin', 'kesal', 'sebejatnya', 'jokowi', 'prabowo', 'sama', 'wakil', 'anteknya', 'buat', 'akuisisi', 'pemerintahan', 'indonesia', 'tetap', 'ikn', 'bisa', 'langsung', 'batal', 'gila', 'mereka', 'buang', 'duit', 'negara', 'terus', 'didoain', 'buat', 'jadi', 'tar', 'mangkrak', 'malah', 'makin', 'buang', 'angaran', 'kocak']",tau bikin kesal bejat jokowi prabowo sama wakil antek buat akuisisi perintah indonesia tetap ikn bisa langsung batal gila mereka buang duit negara terus didoain buat jadi tar mangkrak malah makin buang angaran kocak,
29,29,Wed Apr 24 00:51:51 +0000 2024,selamat menikmati bom waktu yang ditingalkan jokowi kodok hutang luar negeri lebih ribu triliun korupsi ribuan triliun harga pada naik penganguran dan kemiskinan meningkat rupiah hancur pajak naik ikn hampir mangkrak badan usaha milik negara bangkrut dan seterusnya,0.0,"['selamat', 'menikmati', 'bom', 'waktu', 'yang', 'ditingalkan', 'jokowi', 'kodok', 'hutang', 'luar', 'negeri', 'lebih', 'ribu', 'triliun', 'korupsi', 'ribuan', 'triliun', 'harga', 'pada', 'naik', 'penganguran', 'dan', 'kemiskinan', 'meningkat', 'rupiah', 'hancur', 'pajak', 'naik', 'ikn', 'hampir', 'mangkrak', 'badan', 'usaha', 'milik', 'negara', 'bangkrut', 'dan', 'seterusnya']","['selamat', 'menikmati', 'bom', 'waktu', 'ditingalkan', 'jokowi', 'kodok', 'hutang', 'luar', 'negeri', 'lebih', 'ribu', 'triliun', 'korupsi', 'ribuan', 'triliun', 'harga', 'naik', 'penganguran', 'kemiskinan', 'meningkat', 'rupiah', 'hancur', 'pajak', 'naik', 'ikn', 'hampir', 'mangkrak', 'badan', 'usaha', 'milik', 'negara', 'bangkrut', 'seterusnya']",selamat nikmat bom waktu ditingalkan jokowi kodok hutang luar negeri lebih ribu triliun korupsi ribu triliun harga naik penganguran miskin tingkat rupiah hancur pajak naik ikn hampir mangkrak badan usaha milik negara bangkrut terus,
30,30,Wed Feb 28 10:22:12 +0000 2024,intinya dia takut dengan prabowo makanya kita banteng di gengam terus bukan di kembalikan suatu sat meminta beking mak banteng selain itu takut ikn gagal makanya ada gerakan penguasa untuk ful up,0.0,"['intinya', 'dia', 'takut', 'dengan', 'prabowo', 'makanya', 'kita', 'banteng', 'di', 'gengam', 'terus', 'bukan', 'di', 'kembalikan', 'suatu', 'sat', 'meminta', 'beking', 'mak', 'banteng', 'selain', 'itu', 'takut', 'ikn', 'gagal', 'makanya', 'ada', 'gerakan', 'penguasa', 'untuk', 'ful', 'up']","['intinya', 'takut', 'prabowo', 'makanya', 'banteng', 'gengam', 'terus', 'bukan', 'kembalikan', 'suatu', 'sat', 'meminta', 'beking', 'mak', 'banteng', 'itu', 'takut', 'ikn', 'gagal', 'makanya', 'gerakan', 'penguasa', 'ful', 'up']",inti takut prabowo makanya banteng gengam terus bukan kembali suatu sat minta beking mak banteng itu takut ikn gagal makanya gera kuasa ful up,
31,31,Wed Feb 28 11:29:30 +0000 2024,djancok ikn gagal jo dilanjut jok keparat masih bela presiden zalim jelas hak rakyat agar dihargai oyi jok tnipolri agar arif jo asal tangkap amin menang,0.0,"['djancok', 'ikn', 'gagal', 'jo', 'dilanjut', 'jok', 'keparat', 'masih', 'bela', 'presiden', 'zalim', 'jelas', 'hak', 'rakyat', 'agar', 'dihargai', 'oyi', 'jok', 'tnipolri', 'agar', 'arif', 'jo', 'asal', 'tangkap', 'amin', 'menang']","['djancok', 'ikn', 'gagal', 'jo', 'dilanjut', 'jok', 'keparat', 'bela', 'presiden', 'zalim', 'jelas', 'hak', 'rakyat', 'dihargai', 'oyi', 'jok', 'tnipolri', 'arif', 'jo', 'asal', 'tangkap', 'amin', 'menang']",djancok ikn gagal jo lanjut jok keparat bela presiden zalim jelas hak rakyat harga oyi jok tnipolri arif jo asal tangkap amin menang,
32,32,Wed Apr 24 00:51:18 +0000 2024,gue hancurkan ikn kalau pacar kamu jelek nat,0.0,"['gue', 'hancurkan', 'ikn', 'kalau', 'pacar', 'kamu', 'jelek', 'nat']","['gue', 'hancurkan', 'ikn', 'kalau', 'pacar', 'kamu', 'jelek', 'nat']",gue hancur ikn kalau pacar kamu jelek nat,
33,33,Tue Apr 23 23:36:34 +0000 2024,selamat menikmati bom waktu yang ditingalkan jokowi kodok hutang luar negeri lebih ribu triliun korupsi ribuan triliun harga pada naik penganguran dan kemiskinan meningkat rupiah hancur pajak naik ikn hampir mangkrak badan usaha milik negara pada bangkrut dan seterusnya,0.0,"['selamat', 'menikmati', 'bom', 'waktu', 'yang', 'ditingalkan', 'jokowi', 'kodok', 'hutang', 'luar', 'negeri', 'lebih', 'ribu', 'triliun', 'korupsi', 'ribuan', 'triliun', 'harga', 'pada', 'naik', 'penganguran', 'dan', 'kemiskinan', 'meningkat', 'rupiah', 'hancur', 'pajak', 'naik', 'ikn', 'hampir', 'mangkrak', 'badan', 'usaha', 'milik', 'negara', 'pada', 'bangkrut', 'dan', 'seterusnya']","['selamat', 'menikmati', 'bom', 'waktu', 'ditingalkan', 'jokowi', 'kodok', 'hutang', 'luar', 'negeri', 'lebih', 'ribu', 'triliun', 'korupsi', 'ribuan', 'triliun', 'harga', 'naik', 'penganguran', 'kemiskinan', 'meningkat', 'rupiah', 'hancur', 'pajak', 'naik', 'ikn', 'hampir', 'mangkrak', 'badan', 'usaha', 'milik', 'negara', 'bangkrut', 'seterusnya']",selamat nikmat bom waktu ditingalkan jokowi kodok hutang luar negeri lebih ribu triliun korupsi ribu triliun harga naik penganguran miskin tingkat rupiah hancur pajak naik ikn hampir mangkrak badan usaha milik negara bangkrut terus,
34,34,Tue May 28 07:32:30 +0000 2024,pemerintah jokowi cari akal dapatkan duit untuk biayai program makan gratisusu gratispendidikan gratis target pertama ukt gagal dan sasaran kedua tapera memotong gaji pekerja dan pagawai sementara bunga utang terus menghantui ikn terus menyedot amp mengerogoti anggaran pendapatan dan belanja negara,0.0,"['pemerintah', 'jokowi', 'cari', 'akal', 'dapatkan', 'duit', 'untuk', 'biayai', 'program', 'makan', 'gratisusu', 'gratispendidikan', 'gratis', 'target', 'pertama', 'ukt', 'gagal', 'dan', 'sasaran', 'kedua', 'tapera', 'memotong', 'gaji', 'pekerja', 'dan', 'pagawai', 'sementara', 'bunga', 'utang', 'terus', 'menghantui', 'ikn', 'terus', 'menyedot', 'amp', 'mengerogoti', 'anggaran', 'pendapatan', 'dan', 'belanja', 'negara']","['pemerintah', 'jokowi', 'cari', 'akal', 'dapatkan', 'duit', 'biayai', 'program', 'makan', 'gratisusu', 'gratispendidikan', 'gratis', 'target', 'pertama', 'ukt', 'gagal', 'sasaran', 'kedua', 'tapera', 'memotong', 'gaji', 'pekerja', 'pagawai', 'bunga', 'utang', 'terus', 'menghantui', 'ikn', 'terus', 'menyedot', 'amp', 'mengerogoti', 'anggaran', 'pendapatan', 'belanja', 'negara']",perintah jokowi cari akal dapat duit biaya program makan gratisusu gratispendidikan gratis target pertama ukt gagal sasar dua tapera potong gaji kerja pagawai bunga utang terus hantu ikn terus sedot amp mengerogoti anggar dapat belanja negara,
35,35,Sun Mar 31 04:23:25 +0000 2024,logikanya sih simpel saja ya kalau sudah milik indonesia dan bisa menguntungkan apa lagi dia jadi salesman mencari hutangan sana sini ke negara tiongkok buat bangun ikn yang bakal mangkrak tetapi gue yakin intelligence quotient tidak akan bisa mainkan logika nya begini,0.0,"['logikanya', 'sih', 'simpel', 'saja', 'ya', 'kalau', 'sudah', 'milik', 'indonesia', 'dan', 'bisa', 'menguntungkan', 'apa', 'lagi', 'dia', 'jadi', 'salesman', 'mencari', 'hutangan', 'sana', 'sini', 'ke', 'negara', 'tiongkok', 'buat', 'bangun', 'ikn', 'yang', 'bakal', 'mangkrak', 'tetapi', 'gue', 'yakin', 'intelligence', 'quotient', 'tidak', 'akan', 'bisa', 'mainkan', 'logika', 'nya', 'begini']","['logikanya', 'sih', 'simpel', 'ya', 'kalau', 'milik', 'indonesia', 'menguntungkan', 'apa', 'dia', 'jadi', 'salesman', 'mencari', 'hutangan', 'sana', 'sini', 'negara', 'tiongkok', 'buat', 'bangun', 'ikn', 'bakal', 'mangkrak', 'gue', 'yakin', 'intelligence', 'quotient', 'akan', 'bisa', 'mainkan', 'logika', 'nya', 'begini']",logika sih simpel ya kalau milik indonesia untung apa dia jadi salesman cari hutang sana sini negara tiongkok buat bangun ikn bakal mangkrak gue yakin intelligence quotient akan bisa main logika nya begini,
36,36,Tue Feb 27 17:16:03 +0000 2024,saya pastikan ikn akan mangkrak krak krak percaya deh,0.0,"['saya', 'pastikan', 'ikn', 'akan', 'mangkrak', 'krak', 'krak', 'percaya', 'deh']","['pastikan', 'ikn', 'mangkrak', 'krak', 'krak', 'percaya', 'deh']",pasti ikn mangkrak krak krak percaya deh,
37,37,Sat Jun 29 12:14:35 +0000 2024,saya yakin ikn akan mangkrak luar biasa nyedot anggaran pendapatan dan belanja negara terlalu ambisius tanpa mengukur kekuatan kalau palangkaraya tadinya ibu kota cuma sedikit yang dibenahi karena kotanya sudah ada dan tinggal ditata sebagai ibu kota ikn tadinya hutan apa tidak terkuras itu anggaran pendapatan dan belanja negara membangunya,0.0,"['saya', 'yakin', 'ikn', 'akan', 'mangkrak', 'luar', 'biasa', 'nyedot', 'anggaran', 'pendapatan', 'dan', 'belanja', 'negara', 'terlalu', 'ambisius', 'tanpa', 'mengukur', 'kekuatan', 'kalau', 'palangkaraya', 'tadinya', 'ibu', 'kota', 'cuma', 'sedikit', 'yang', 'dibenahi', 'karena', 'kotanya', 'sudah', 'ada', 'dan', 'tinggal', 'ditata', 'sebagai', 'ibu', 'kota', 'ikn', 'tadinya', 'hutan', 'apa', 'tidak', 'terkuras', 'itu', 'anggaran', 'pendapatan', 'dan', 'belanja', 'negara', 'membangunya']","['yakin', 'ikn', 'mangkrak', 'luar', 'biasa', 'nyedot', 'anggaran', 'pendapatan', 'belanja', 'negara', 'terlalu', 'ambisius', 'mengukur', 'kekuatan', 'kalau', 'palangkaraya', 'tadinya', 'ibu', 'kota', 'cuma', 'sedikit', 'dibenahi', 'kotanya', 'ada', 'tinggal', 'ditata', 'ibu', 'kota', 'ikn', 'tadinya', 'hutan', 'apa', 'terkuras', 'anggaran', 'pendapatan', 'belanja', 'negara', 'membangunya']",yakin ikn mangkrak luar biasa nyedot anggar dapat belanja negara terlalu ambisius ukur kuat kalau palangkaraya tadi ibu kota cuma sedikit benah kota ada tinggal tata ibu kota ikn tadi hutan apa kuras anggar dapat belanja negara membangunya,
38,38,Wed Apr 24 23:57:14 +0000 2024,dibayar piro dulu psi gagal total sekarang golkar negara ini mau dikemanakan oleh sih owi ikn dijual dengan hgb sekarang opung ribu hektar dijual ke cina juga dengan dalih kerja sama pertanian utang sudah ribu triliun korupsi triliunan meraja lela astaghfirulah mk loyo,0.0,"['dibayar', 'piro', 'dulu', 'psi', 'gagal', 'total', 'sekarang', 'golkar', 'negara', 'ini', 'mau', 'dikemanakan', 'oleh', 'sih', 'owi', 'ikn', 'dijual', 'dengan', 'hgb', 'sekarang', 'opung', 'ribu', 'hektar', 'dijual', 'ke', 'cina', 'juga', 'dengan', 'dalih', 'kerja', 'sama', 'pertanian', 'utang', 'sudah', 'ribu', 'triliun', 'korupsi', 'triliunan', 'meraja', 'lela', 'astaghfirulah', 'mk', 'loyo']","['dibayar', 'piro', 'dulu', 'psi', 'gagal', 'total', 'sekarang', 'golkar', 'negara', 'mau', 'dikemanakan', 'sih', 'owi', 'ikn', 'dijual', 'hgb', 'sekarang', 'opung', 'ribu', 'hektar', 'dijual', 'cina', 'dengan', 'dalih', 'kerja', 'sama', 'pertanian', 'utang', 'ribu', 'triliun', 'korupsi', 'triliunan', 'meraja', 'lela', 'astaghfirulah', 'mk', 'loyo']",bayar piro dulu psi gagal total sekarang golkar negara mau mana sih owi ikn jual hgb sekarang opung ribu hektar jual cina dengan dalih kerja sama tani utang ribu triliun korupsi triliun raja lela astaghfirulah mk loyo,
39,39,Thu Feb 29 09:27:24 +0000 2024,hebat jokowi orang yang dulu menyepelekan tg fod estate dan ikn sekarang dikasih jabatan yang dulu dia caci strategi membantai lawan,0.0,"['hebat', 'jokowi', 'orang', 'yang', 'dulu', 'menyepelekan', 'tg', 'fod', 'estate', 'dan', 'ikn', 'sekarang', 'dikasih', 'jabatan', 'yang', 'dulu', 'dia', 'caci', 'strategi', 'membantai', 'lawan']","['hebat', 'jokowi', 'orang', 'dulu', 'menyepelekan', 'tg', 'fod', 'estate', 'ikn', 'sekarang', 'dikasih', 'jabatan', 'dulu', 'caci', 'strategi', 'membantai', 'lawan']",hebat jokowi orang dulu sepele tg fod estate ikn sekarang kasih jabat dulu caci strategi bantai lawan,
40,40,Sat Mar 30 00:45:42 +0000 2024,mana berani lagi sekarang sudah ketahuan program makan gratisnya bohongan gaji guru naik bohongan ikn terancam mangkrak hutang negara akan ditambah pengadilan negeri haha,0.0,"['mana', 'berani', 'lagi', 'sekarang', 'sudah', 'ketahuan', 'program', 'makan', 'gratisnya', 'bohongan', 'gaji', 'guru', 'naik', 'bohongan', 'ikn', 'terancam', 'mangkrak', 'hutang', 'negara', 'akan', 'ditambah', 'pengadilan', 'negeri', 'haha']","['mana', 'berani', 'sekarang', 'ketahuan', 'program', 'makan', 'gratisnya', 'bohongan', 'gaji', 'guru', 'naik', 'bohongan', 'ikn', 'terancam', 'mangkrak', 'hutang', 'negara', 'ditambah', 'pengadilan', 'negeri', 'haha']",mana berani sekarang tahu program makan gratis bohong gaji guru naik bohong ikn ancam mangkrak hutang negara tambah adil negeri haha,
41,41,Sun Jun 30 21:39:21 +0000 2024,pemimpin dengan karakter plinplan ngedabrus amp nihil kapasitas ndablek akut pula mana mungkin jadi penghuni tanah ikn proyek mercusuar yang di buat untuk legacy amp ambisi pribadi tau bakal tak nyaman tinggal di ikn bikin benteng di solo ayo nilai sendiri bagaimana sebenarnya orang ini,0.0,"['pemimpin', 'dengan', 'karakter', 'plinplan', 'ngedabrus', 'amp', 'nihil', 'kapasitas', 'ndablek', 'akut', 'pula', 'mana', 'mungkin', 'jadi', 'penghuni', 'tanah', 'ikn', 'proyek', 'mercusuar', 'yang', 'di', 'buat', 'untuk', 'legacy', 'amp', 'ambisi', 'pribadi', 'tau', 'bakal', 'tak', 'nyaman', 'tinggal', 'di', 'ikn', 'bikin', 'benteng', 'di', 'solo', 'ayo', 'nilai', 'sendiri', 'bagaimana', 'sebenarnya', 'orang', 'ini']","['pemimpin', 'karakter', 'plinplan', 'ngedabrus', 'amp', 'nihil', 'kapasitas', 'ndablek', 'akut', 'mana', 'mungkin', 'jadi', 'penghuni', 'tanah', 'ikn', 'proyek', 'mercusuar', 'buat', 'legacy', 'amp', 'ambisi', 'pribadi', 'tau', 'bakal', 'tak', 'nyaman', 'tinggal', 'ikn', 'bikin', 'benteng', 'di', 'solo', 'ayo', 'nilai', 'sendiri', 'bagaimana', 'sebenarnya', 'orang']",pimpin karakter plinplan ngedabrus amp nihil kapasitas ndablek akut mana mungkin jadi huni tanah ikn proyek mercusuar buat legacy amp ambisi pribadi tau bakal tak nyaman tinggal ikn bikin benteng di solo ayo nilai sendiri bagaimana benar orang,
42,42,Sat Mar 30 06:11:45 +0000 2024,semoga mangkrak ya allah itu ikn bikin rusuh saja itu sih ikn,0.0,"['semoga', 'mangkrak', 'ya', 'allah', 'itu', 'ikn', 'bikin', 'rusuh', 'saja', 'itu', 'sih', 'ikn']","['semoga', 'mangkrak', 'allah', 'ikn', 'bikin', 'rusuh', 'itu', 'sih', 'ikn']",moga mangkrak allah ikn bikin rusuh itu sih ikn,
43,43,Sat Jun 29 12:53:56 +0000 2024,hem berarti ikn gagal jadi ibu kota,0.0,"['hem', 'berarti', 'ikn', 'gagal', 'jadi', 'ibu', 'kota']","['hem', 'berarti', 'ikn', 'gagal', 'jadi', 'ibu', 'kota']",hem arti ikn gagal jadi ibu kota,
44,44,Wed Jan 31 08:22:43 +0000 2024,memang yang ada di pikiran kalian setelah ikn terbangun itu apa deh sudah ada contoh negara lain yang mirip kayak ikn dan ternyata gagal mana bikinya mahal apa ini efek negatif twitter opini gue paperjournal yang dibuat oleh profesional alias sudah pasti benar,0.0,"['memang', 'yang', 'ada', 'di', 'pikiran', 'kalian', 'setelah', 'ikn', 'terbangun', 'itu', 'apa', 'deh', 'sudah', 'ada', 'contoh', 'negara', 'lain', 'yang', 'mirip', 'kayak', 'ikn', 'dan', 'ternyata', 'gagal', 'mana', 'bikinya', 'mahal', 'apa', 'ini', 'efek', 'negatif', 'twitter', 'opini', 'gue', 'paperjournal', 'yang', 'dibuat', 'oleh', 'profesional', 'alias', 'sudah', 'pasti', 'benar']","['memang', 'ada', 'pikiran', 'kalian', 'ikn', 'terbangun', 'apa', 'deh', 'ada', 'contoh', 'negara', 'mirip', 'kayak', 'ikn', 'ternyata', 'gagal', 'mana', 'bikinya', 'mahal', 'apa', 'efek', 'negatif', 'twitter', 'opini', 'gue', 'paperjournal', 'yang', 'dibuat', 'profesional', 'alias', 'pasti', 'benar']",memang ada pikir kalian ikn bangun apa deh ada contoh negara mirip kayak ikn nyata gagal mana bik mahal apa efek negatif twitter opini gue paperjournal yang buat profesional alias pasti benar,
45,45,Thu Mar 28 04:53:31 +0000 2024,ikn akan mangkrak pada waktunya,0.0,"['ikn', 'akan', 'mangkrak', 'pada', 'waktunya']","['ikn', 'mangkrak', 'waktunya']",ikn mangkrak waktu,
46,46,Fri May 31 23:24:58 +0000 2024,mungkin sebenarnya keuangan negara lagi kolaps jadi butuh sumbangan dana dari rakyatnya buat proyek ikn nya cuma pemerintah malu buat mengakuinya,0.0,"['mungkin', 'sebenarnya', 'keuangan', 'negara', 'lagi', 'kolaps', 'jadi', 'butuh', 'sumbangan', 'dana', 'dari', 'rakyatnya', 'buat', 'proyek', 'ikn', 'nya', 'cuma', 'pemerintah', 'malu', 'buat', 'mengakuinya']","['mungkin', 'sebenarnya', 'keuangan', 'negara', 'kolaps', 'jadi', 'butuh', 'sumbangan', 'dana', 'rakyatnya', 'buat', 'proyek', 'ikn', 'nya', 'cuma', 'pemerintah', 'malu', 'buat', 'mengakuinya']",mungkin benar uang negara kolaps jadi butuh sumbang dana rakyat buat proyek ikn nya cuma perintah malu buat aku,
47,47,Wed Mar 27 03:10:18 +0000 2024,sepengetahuan saya dari janji jokowi sat kampanye pemilihan presiden yang ter realisasi tak lebih esemka gagal bandara kertajati gagal fod estate gagal ikn tidak satu pun investor asing berminat dulu,0.0,"['sepengetahuan', 'saya', 'dari', 'janji', 'jokowi', 'sat', 'kampanye', 'pemilihan', 'presiden', 'yang', 'ter', 'realisasi', 'tak', 'lebih', 'esemka', 'gagal', 'bandara', 'kertajati', 'gagal', 'fod', 'estate', 'gagal', 'ikn', 'tidak', 'satu', 'pun', 'investor', 'asing', 'berminat', 'dulu']","['sepengetahuan', 'dari', 'janji', 'jokowi', 'sat', 'kampanye', 'pemilihan', 'presiden', 'ter', 'realisasi', 'tak', 'lebih', 'esemka', 'gagal', 'bandara', 'kertajati', 'gagal', 'fod', 'estate', 'gagal', 'ikn', 'satu', 'investor', 'asing', 'berminat', 'dulu']",tahu dari janji jokowi sat kampanye pilih presiden ter realisasi tak lebih esemka gagal bandara kertajati gagal fod estate gagal ikn satu investor asing minat dulu,
48,48,Sun Jun 30 03:01:39 +0000 2024,hukum karma akan berlaku suatu sat susilo bambang yudhoyono akan mengunjungi ikn yang mangkrak sambil mangutmangut juga,0.0,"['hukum', 'karma', 'akan', 'berlaku', 'suatu', 'sat', 'susilo', 'bambang', 'yudhoyono', 'akan', 'mengunjungi', 'ikn', 'yang', 'mangkrak', 'sambil', 'mangutmangut', 'juga']","['hukum', 'karma', 'berlaku', 'suatu', 'sat', 'susilo', 'bambang', 'yudhoyono', 'mengunjungi', 'ikn', 'mangkrak', 'mangutmangut']",hukum karma laku suatu sat susilo bambang yudhoyono unjung ikn mangkrak mangutmangut,
49,49,Wed Jan 31 08:08:15 +0000 2024,asli rib gue jadi pikir banget juga soal ikn jujur gue sangat tidak yakin itu langkah yang tepat karena kelihatan lebih untuk pekerjaan rumah presiden nya saja butuh banyak banget uang untuk bikin itu livable tetapi memang tata kota kita banyak yang jelek banget jadi bisa jadi juga bikin kota baru jadi solusi saking mentoknya,0.0,"['asli', 'rib', 'gue', 'jadi', 'pikir', 'banget', 'juga', 'soal', 'ikn', 'jujur', 'gue', 'sangat', 'tidak', 'yakin', 'itu', 'langkah', 'yang', 'tepat', 'karena', 'kelihatan', 'lebih', 'untuk', 'pekerjaan', 'rumah', 'presiden', 'nya', 'saja', 'butuh', 'banyak', 'banget', 'uang', 'untuk', 'bikin', 'itu', 'livable', 'tetapi', 'memang', 'tata', 'kota', 'kita', 'banyak', 'yang', 'jelek', 'banget', 'jadi', 'bisa', 'jadi', 'juga', 'bikin', 'kota', 'baru', 'jadi', 'solusi', 'saking', 'mentoknya']","['asli', 'rib', 'gue', 'jadi', 'pikir', 'banget', 'soal', 'ikn', 'jujur', 'gue', 'sangat', 'yakin', 'langkah', 'tepat', 'kelihatan', 'lebih', 'pekerjaan', 'rumah', 'presiden', 'nya', 'butuh', 'banyak', 'banget', 'uang', 'bikin', 'livable', 'memang', 'tata', 'kota', 'banyak', 'jelek', 'banget', 'jadi', 'jadi', 'bikin', 'kota', 'baru', 'jadi', 'solusi', 'saking', 'mentoknya']",asli rib gue jadi pikir banget soal ikn jujur gue sangat yakin langkah tepat lihat lebih kerja rumah presiden nya butuh banyak banget uang bikin livable memang tata kota banyak jelek banget jadi jadi bikin kota baru jadi solusi saking mentok,
50,50,Wed Feb 28 01:53:51 +0000 2024,nada yang dimainkan itu terus mau anti omnibus law anti ikn anti kenaikan bm selama menolak ru tpks wah jelek sedunia lah partai satu ini,0.0,"['nada', 'yang', 'dimainkan', 'itu', 'terus', 'mau', 'anti', 'omnibus', 'law', 'anti', 'ikn', 'anti', 'kenaikan', 'bm', 'selama', 'menolak', 'ru', 'tpks', 'wah', 'jelek', 'sedunia', 'lah', 'partai', 'satu', 'ini']","['nada', 'dimainkan', 'terus', 'mau', 'anti', 'omnibus', 'law', 'anti', 'ikn', 'anti', 'kenaikan', 'bm', 'selama', 'menolak', 'ru', 'tpks', 'wah', 'jelek', 'sedunia', 'lah', 'partai', 'satu']",nada main terus mau anti omnibus law anti ikn anti naik bm lama tolak ru tpks wah jelek dunia lah partai satu,
51,51,Tue May 28 10:01:38 +0000 2024,gue menyumpahi ikn gagal total,0.0,"['gue', 'menyumpahi', 'ikn', 'gagal', 'total']","['gue', 'menyumpahi', 'ikn', 'gagal', 'total']",gue sumpah ikn gagal total,
52,52,Sat Jun 29 13:18:32 +0000 2024,ikn bakal mangkrak kalau jokowi mampu keputusan presiden pemindahan ibu kota negara akan ditandatangani sendiri sekarang tanda tangan keputusan presiden ikn diserahkan ke prabowo rocky gerung penanda ikn tidak akan jalan iknproyekgagal iknproyekgagal,0.0,"['ikn', 'bakal', 'mangkrak', 'kalau', 'jokowi', 'mampu', 'keputusan', 'presiden', 'pemindahan', 'ibu', 'kota', 'negara', 'akan', 'ditandatangani', 'sendiri', 'sekarang', 'tanda', 'tangan', 'keputusan', 'presiden', 'ikn', 'diserahkan', 'ke', 'prabowo', 'rocky', 'gerung', 'penanda', 'ikn', 'tidak', 'akan', 'jalan', 'iknproyekgagal', 'iknproyekgagal']","['ikn', 'bakal', 'mangkrak', 'kalau', 'jokowi', 'mampu', 'keputusan', 'presiden', 'pemindahan', 'ibu', 'kota', 'negara', 'ditandatangani', 'sendiri', 'sekarang', 'tanda', 'tangan', 'keputusan', 'presiden', 'ikn', 'diserahkan', 'prabowo', 'rocky', 'gerung', 'penanda', 'ikn', 'akan', 'jalan', 'iknproyekgagal', 'iknproyekgagal']",ikn bakal mangkrak kalau jokowi mampu putus presiden pindah ibu kota negara ditandatangani sendiri sekarang tanda tangan putus presiden ikn serah prabowo rocky gerung tanda ikn akan jalan iknproyekgagal iknproyekgagal,
